word,frequency,length,category,tag_detail
குச்சேசம்,4,5,NOUN,BASE_NOUN_CONSONANT_ம்
தாப்வாலி,4,4,NOUN,BASE_NOUN_VOWEL_லி
ஏலேறு,4,3,NOUN,BASE_NOUN_VOWEL_று
மார்லொ,4,3,NOUN,BASE_NOUN
போலசு,4,3,NOUN,BASE_NOUN_VOWEL_சு
பாங்க்சி,4,4,NOUN,NOMINAL_SUFFIX_சி
தூபிங்கன்,4,5,NOUN,BASE_NOUN_CONSONANT_ன்
கங்காலினி,4,5,NOUN,BASE_NOUN
கூத்தாம்,4,4,NOUN,BASE_NOUN_CONSONANT_ம்
மாயவாதம்,4,5,NOUN,BASE_NOUN_CONSONANT_ம்
ரோசெல்லா,4,4,NOUN,BASE_NOUN
யகாங்கிரி,4,5,NOUN,BASE_NOUN_VOWEL_ரி
பிரோலிடோன்,4,5,NOUN,BASE_NOUN_CONSONANT_ன்
சின்காசென்,4,5,NOUN,BASE_NOUN_CONSONANT_ன்
இராச்சாகி,4,5,NOUN,BASE_NOUN
அபிபி,4,3,NOUN,BASE_NOUN
தெல்மோன்,4,4,NOUN,BASE_NOUN_CONSONANT_ன்
டிப்பார்பா,4,5,NOUN,BASE_NOUN
கடுங்கால்,4,5,NOUN,BASE_NOUN_CONSONANT_ல்
பாறைகளுள்,4,5,NOUN,BASE_NOUN_CONSONANT_ள்
டையைதரைடு,4,5,NOUN,NOMINAL_SUFFIX_டு
பிடெலிசு,4,4,NOUN,BASE_NOUN_VOWEL_சு
தேகண்டி,4,4,NOUN,BASE_NOUN
ஆர்த்தல்,4,5,NOUN,NOMINAL_SUFFIX_த்தல்
சிக்மி,4,3,NOUN,BASE_NOUN
பசைச்செடி,4,5,NOUN,BASE_NOUN
காந்தவரி,4,5,NOUN,BASE_NOUN_VOWEL_ரி
தேவாதைகள்,4,5,NOUN,BASE_NOUN_CONSONANT_ள்
குரல்தை,4,4,NOUN,BASE_NOUN
ககானேடு,4,4,NOUN,NOMINAL_SUFFIX_டு
திதேத,4,3,NOUN,BASE_NOUN
நிக்காடா,4,4,NOUN,BASE_NOUN
தாடகன்,4,4,NOUN,BASE_NOUN_CONSONANT_ன்
தேனொடு,4,3,NOUN,NOMINAL_SUFFIX_டு
குருந்தொடு,4,5,NOUN,NOMINAL_SUFFIX_டு
பொருவிலா,4,4,NOUN,BASE_NOUN
வணங்கல்,4,5,NOUN,BASE_NOUN_CONSONANT_ல்
பண்ணமை,4,4,NOUN,NOMINAL_SUFFIX_மை
அராது,4,3,NOUN,BASE_NOUN_VOWEL_து
சிக்லாகு,4,4,NOUN,BASE_NOUN_VOWEL_கு
சோபாபு,4,3,NOUN,NOMINAL_SUFFIX_பு
ஒல்குபு,4,4,NOUN,NOMINAL_SUFFIX_பு
நுடங்க,4,4,NOUN,BASE_NOUN
காதலான்,4,4,NOUN,BASE_NOUN_CONSONANT_ன்
எல்கானான்,4,5,NOUN,BASE_NOUN_CONSONANT_ன்
ஏலேசு,4,3,NOUN,BASE_NOUN_VOWEL_சு
பரமாவ,4,4,NOUN,BASE_NOUN
வைகுஞ்,4,3,NOUN,BASE_NOUN
மால்கரி,4,4,NOUN,BASE_NOUN_VOWEL_ரி
மிகுபுனல்,4,5,NOUN,BASE_NOUN_CONSONANT_ல்
லுற்றிடு,4,4,NOUN,NOMINAL_SUFFIX_டு
மூவுல,4,3,NOUN,BASE_NOUN
தொழுகு,4,3,NOUN,BASE_NOUN_VOWEL_கு
முயிர்கள்,4,5,NOUN,BASE_NOUN_CONSONANT_ள்
பாங்குறு,4,4,NOUN,BASE_NOUN_VOWEL_று
விடைகொண்,4,4,NOUN,BASE_NOUN_CONSONANT_ண்
கொம்மென,4,4,NOUN,BASE_NOUN
உரைப்போர்,4,5,NOUN,BASE_NOUN_CONSONANT_ர்
பார்சிலர்,4,5,NOUN,BASE_NOUN_CONSONANT_ர்
நந்திதன்,4,5,NOUN,BASE_NOUN_CONSONANT_ன்
திருவுஞ்,4,4,NOUN,BASE_NOUN
பொன்றிகழ்,4,5,NOUN,BASE_NOUN_CONSONANT_ழ்
இந்தவா,4,4,NOUN,BASE_NOUN
பார்ப்பதி,4,5,NOUN,NOMINAL_SUFFIX_தி
ஞானநா,4,3,NOUN,BASE_NOUN
யங்கண்,4,4,NOUN,BASE_NOUN_CONSONANT_ண்
மண்ணல்,4,4,NOUN,BASE_NOUN_CONSONANT_ல்
துயிர்கண்,4,5,NOUN,BASE_NOUN_CONSONANT_ண்
சிலையொடு,4,4,NOUN,NOMINAL_SUFFIX_டு
யெங்கோன்,4,4,NOUN,BASE_NOUN_CONSONANT_ன்
அளப்பில,4,5,NOUN,BASE_NOUN
கூறுதி,4,3,NOUN,NOMINAL_SUFFIX_தி
லுணர்வு,4,4,NOUN,NOMINAL_SUFFIX_வு
உம்ப,4,3,NOUN,BASE_NOUN
கண்ணுத,4,4,NOUN,BASE_NOUN
மெங்கள்,4,4,NOUN,BASE_NOUN_CONSONANT_ள்
வயப்புலி,4,5,NOUN,BASE_NOUN_VOWEL_லி
மேலையோன்,4,4,NOUN,BASE_NOUN_CONSONANT_ன்
விராவு,4,3,NOUN,NOMINAL_SUFFIX_வு
கண்டுகண்,4,5,NOUN,BASE_NOUN_CONSONANT_ண்
வரைமேல்,4,4,NOUN,BASE_NOUN_CONSONANT_ல்
யுன்றன்,4,4,NOUN,BASE_NOUN_CONSONANT_ன்
இருந்திடு,4,5,NOUN,NOMINAL_SUFFIX_டு
கொள்ளேல்,4,4,NOUN,BASE_NOUN_CONSONANT_ல்
வன்றிறல்,4,5,NOUN,BASE_NOUN_CONSONANT_ல்
நன்றிகொள்,4,5,NOUN,BASE_NOUN_CONSONANT_ள்
பத்துநூ,4,4,NOUN,BASE_NOUN
வாம்பரி,4,4,NOUN,BASE_NOUN_VOWEL_ரி
திருமு,4,3,NOUN,BASE_NOUN
னென்போன்,4,4,NOUN,BASE_NOUN_CONSONANT_ன்
நண்ணா,4,3,NOUN,BASE_NOUN
எப்பொருளு,4,5,NOUN,BASE_NOUN
கொருவன்,4,4,NOUN,BASE_NOUN_CONSONANT_ன்
நோக்குறா,4,4,NOUN,BASE_NOUN
கைவரு,4,3,NOUN,BASE_NOUN
குஞ்சியர்,4,5,NOUN,BASE_NOUN_CONSONANT_ர்
முகத்தர்,4,5,NOUN,BASE_NOUN_CONSONANT_ர்
வாருறு,4,3,NOUN,BASE_NOUN_VOWEL_று
நின்றிலர்,4,5,NOUN,BASE_NOUN_CONSONANT_ர்
தாழ்ந்திடு,4,5,NOUN,NOMINAL_SUFFIX_டு
எங்குமாகி,4,5,NOUN,BASE_NOUN
செய்குதி,4,4,NOUN,NOMINAL_SUFFIX_தி
சிந்தைதனி,4,5,NOUN,BASE_NOUN
ரன்றி,4,3,NOUN,BASE_NOUN
நண்ணு,4,3,NOUN,BASE_NOUN
மாலையம்,4,4,NOUN,BASE_NOUN_CONSONANT_ம்
தோன்றினள்,4,5,NOUN,BASE_NOUN_CONSONANT_ள்
மகரிகை,4,4,NOUN,NOMINAL_SUFFIX_கை
கண்டாம்,4,4,NOUN,BASE_NOUN_CONSONANT_ம்
மறவோர்,4,4,NOUN,BASE_NOUN_CONSONANT_ர்
கயங்கள்,4,5,NOUN,BASE_NOUN_CONSONANT_ள்
நல்கினள்,4,5,NOUN,BASE_NOUN_CONSONANT_ள்
யோர்கள்,4,4,NOUN,BASE_NOUN_CONSONANT_ள்
செப்புறு,4,4,NOUN,BASE_NOUN_VOWEL_று
அன்னைதன்,4,5,NOUN,BASE_NOUN_CONSONANT_ன்
ளார்த்திடு,4,5,NOUN,NOMINAL_SUFFIX_டு
அயனொடு,4,4,NOUN,NOMINAL_SUFFIX_டு
கெரார்,4,3,NOUN,BASE_NOUN_CONSONANT_ர்
யோக்கபேது,4,5,NOUN,BASE_NOUN_VOWEL_து
நெபேகு,4,3,NOUN,BASE_NOUN_VOWEL_கு
சித்ரி,4,3,NOUN,BASE_NOUN_VOWEL_ரி
அபியசாபு,4,5,NOUN,NOMINAL_SUFFIX_பு
பூற்றியேல்,4,5,NOUN,BASE_NOUN_CONSONANT_ல்
மனமிறுகி,4,5,NOUN,BASE_NOUN
அணிபோல,4,4,NOUN,BASE_NOUN
மான்கூ,4,3,NOUN,BASE_NOUN
மென்பா,4,3,NOUN,BASE_NOUN
உழப்பது,4,5,NOUN,BASE_NOUN_VOWEL_து
கொட்பு,4,3,NOUN,NOMINAL_SUFFIX_பு
மென்னுஞ்,4,4,NOUN,BASE_NOUN
தற்காப்ப,4,5,NOUN,BASE_NOUN
மறுசாவி,4,4,NOUN,BASE_NOUN
வகரமெய்,4,5,NOUN,BASE_NOUN_CONSONANT_ய்
நிலத்தன்,4,5,NOUN,BASE_NOUN_CONSONANT_ன்
உண்கு,4,3,NOUN,BASE_NOUN_VOWEL_கு
தகரமெய்,4,5,NOUN,BASE_NOUN_CONSONANT_ய்
வக்கள்,4,4,NOUN,BASE_NOUN_CONSONANT_ள்
விதியின்றி,4,5,NOUN,BASE_NOUN
ஐயுருபு,4,4,NOUN,NOMINAL_SUFFIX_பு
றுவ்விகுதி,4,5,NOUN,NOMINAL_SUFFIX_தி
தன்கரு,4,4,NOUN,BASE_NOUN
பிறகரு,4,4,NOUN,BASE_NOUN
மெனல்,4,3,NOUN,BASE_NOUN_CONSONANT_ல்
பொருண்மேல்,4,5,NOUN,BASE_NOUN_CONSONANT_ல்
மூன்றுஞ்,4,4,NOUN,BASE_NOUN
அவ்விகுதி,4,5,NOUN,NOMINAL_SUFFIX_தி
சொல்வதினி,4,5,NOUN,BASE_NOUN
நாள்வருவ,4,5,NOUN,BASE_NOUN
தேகமாய்,4,4,NOUN,BASE_NOUN_CONSONANT_ய்
மெய்ப்பொரு,4,5,NOUN,BASE_NOUN
பொன்னிணர்,4,5,NOUN,BASE_NOUN_CONSONANT_ர்
தெரிவுறு,4,4,NOUN,BASE_NOUN_VOWEL_று
பொலிந்தென்,4,5,NOUN,BASE_NOUN_CONSONANT_ன்
புரையோர்,4,4,NOUN,BASE_NOUN_CONSONANT_ர்
பெரும்பொறி,4,5,NOUN,BASE_NOUN
கண்ணியொடு,4,5,NOUN,NOMINAL_SUFFIX_டு
விடலையொடு,4,5,NOUN,NOMINAL_SUFFIX_டு
வரைபோல்,4,4,NOUN,BASE_NOUN_CONSONANT_ல்
எறிப்ப,4,4,NOUN,BASE_NOUN
பாராள்,4,3,NOUN,BASE_NOUN_CONSONANT_ள்
விளிப்ப,4,4,NOUN,BASE_NOUN
சொல்லாள்,4,4,NOUN,BASE_NOUN_CONSONANT_ள்
அயரேல்,4,4,NOUN,BASE_NOUN_CONSONANT_ல்
தவிரான்,4,4,NOUN,BASE_NOUN_CONSONANT_ன்
விள்ளா,4,3,NOUN,BASE_NOUN
தெரியலான்,4,5,NOUN,BASE_NOUN_CONSONANT_ன்
பார்மகள்,4,5,NOUN,BASE_NOUN_CONSONANT_ள்
அழிதர,4,4,NOUN,BASE_NOUN
பெற்றிலள்,4,5,NOUN,BASE_NOUN_CONSONANT_ள்
நின்னுழை,4,4,NOUN,BASE_NOUN
தருகுவென்,4,5,NOUN,BASE_NOUN_CONSONANT_ன்
இருத்திர்,4,5,NOUN,BASE_NOUN_CONSONANT_ர்
கழலோர்,4,4,NOUN,BASE_NOUN_CONSONANT_ர்
உருகினன்,4,5,NOUN,BASE_NOUN_CONSONANT_ன்
சினவு,4,3,NOUN,NOMINAL_SUFFIX_வு
அமருள்,4,4,NOUN,BASE_NOUN_CONSONANT_ள்
முன்னொடு,4,4,NOUN,NOMINAL_SUFFIX_டு
உறைதி,4,3,NOUN,NOMINAL_SUFFIX_தி
குலாவு,4,3,NOUN,NOMINAL_SUFFIX_வு
வாள்கண்,4,4,NOUN,BASE_NOUN_CONSONANT_ண்
புக்காள்,4,4,NOUN,BASE_NOUN_CONSONANT_ள்
எல்லோம்,4,4,NOUN,BASE_NOUN_CONSONANT_ம்
பொற்ப,4,3,NOUN,BASE_NOUN
கொணர்திர்,4,5,NOUN,BASE_NOUN_CONSONANT_ர்
கொல்லாய்,4,4,NOUN,BASE_NOUN_CONSONANT_ய்
ஏய்வன,4,4,NOUN,BASE_NOUN
துமிந்தன்,4,5,NOUN,BASE_NOUN_CONSONANT_ன்
வெள்க,4,3,NOUN,BASE_NOUN
கலக்குறு,4,5,NOUN,BASE_NOUN_VOWEL_று
தெரிகிலர்,4,5,NOUN,BASE_NOUN_CONSONANT_ர்
புகையொடு,4,4,NOUN,NOMINAL_SUFFIX_டு
கடவா,4,3,NOUN,BASE_NOUN
சிலையன்,4,4,NOUN,BASE_NOUN_CONSONANT_ன்
புகுந்துள,4,5,NOUN,BASE_NOUN
தேரினன்,4,4,NOUN,BASE_NOUN_CONSONANT_ன்
நலார்,4,3,NOUN,BASE_NOUN_CONSONANT_ர்
செழுஞ்,4,3,NOUN,BASE_NOUN
நணுகி,4,3,NOUN,BASE_NOUN
வெறுவிது,4,4,NOUN,BASE_NOUN_VOWEL_து
புரிவென்,4,4,NOUN,BASE_NOUN_CONSONANT_ன்
அழகிற்று,4,5,NOUN,BASE_NOUN_VOWEL_று
சிந்துவென்,4,5,NOUN,BASE_NOUN_CONSONANT_ன்
வாங்குதி,4,4,NOUN,NOMINAL_SUFFIX_தி
திசைமேல்,4,4,NOUN,BASE_NOUN_CONSONANT_ல்
எறிதர,4,4,NOUN,BASE_NOUN
கொணருதிர்,4,5,NOUN,BASE_NOUN_CONSONANT_ர்
வேதமுதல்,4,5,NOUN,NOMINAL_SUFFIX_தல்
பார்குழலி,4,5,NOUN,BASE_NOUN_VOWEL_லி
பொன்னியல்,4,5,NOUN,BASE_NOUN_CONSONANT_ல்
தான்றன்,4,4,NOUN,BASE_NOUN_CONSONANT_ன்
வெங்கள்,4,4,NOUN,BASE_NOUN_CONSONANT_ள்
விரலான்,4,4,NOUN,BASE_NOUN_CONSONANT_ன்
பூரணகுரு,4,5,NOUN,BASE_NOUN
சண்டாளம்,4,5,NOUN,BASE_NOUN_CONSONANT_ம்
சிலவூர்,4,4,NOUN,BASE_NOUN_CONSONANT_ர்
ரவிதாசா,4,4,NOUN,BASE_NOUN
ஆனோன்,4,3,NOUN,BASE_NOUN_CONSONANT_ன்
எட்டுமாய்,4,5,NOUN,BASE_NOUN_CONSONANT_ய்
நில்லார்,4,4,NOUN,BASE_NOUN_CONSONANT_ர்
என்செய்,4,4,NOUN,BASE_NOUN_CONSONANT_ய்
றேயிரு,4,3,NOUN,BASE_NOUN
வெந்ததடி,4,5,NOUN,BASE_NOUN
காணேண்டி,4,4,NOUN,BASE_NOUN
நின்றாண்டி,4,5,NOUN,BASE_NOUN
வரலாறுகி,4,5,NOUN,BASE_NOUN
கரந்தையி,4,5,NOUN,BASE_NOUN
ஞானப்பி,4,4,NOUN,BASE_NOUN
வெகுமானஞ்,4,5,NOUN,BASE_NOUN
எனநி,4,3,NOUN,BASE_NOUN
யன்னம்,4,4,NOUN,BASE_NOUN_CONSONANT_ம்
தேனிலைஎன்,4,5,NOUN,BASE_NOUN_CONSONANT_ன்
வாழ்வாவது,4,5,NOUN,BASE_NOUN_VOWEL_து
பாய்பு,4,3,NOUN,NOMINAL_SUFFIX_பு
புகூஉம்,4,4,NOUN,BASE_NOUN_CONSONANT_ம்
நகுபவள்,4,5,NOUN,BASE_NOUN_CONSONANT_ள்
புலவியுள்,4,5,NOUN,BASE_NOUN_CONSONANT_ள்
அறிவுற்று,4,5,NOUN,BASE_NOUN_VOWEL_று
குரவையுள்,4,5,NOUN,BASE_NOUN_CONSONANT_ள்
நோனாது,4,3,NOUN,BASE_NOUN_VOWEL_து
அரிபு,4,3,NOUN,NOMINAL_SUFFIX_பு
இறுபு,4,3,NOUN,NOMINAL_SUFFIX_பு
கிளர்பு,4,4,NOUN,NOMINAL_SUFFIX_பு
தூர்பு,4,3,NOUN,NOMINAL_SUFFIX_பு
கூழையுள்,4,4,NOUN,BASE_NOUN_CONSONANT_ள்
மலையொடு,4,4,NOUN,NOMINAL_SUFFIX_டு
இறைகொள,4,4,NOUN,BASE_NOUN
இருளொடு,4,4,NOUN,NOMINAL_SUFFIX_டு
காட்டாயேல்,4,5,NOUN,BASE_NOUN_CONSONANT_ல்
தானையொடு,4,4,NOUN,NOMINAL_SUFFIX_டு
கடும்பரி,4,5,NOUN,BASE_NOUN_VOWEL_ரி
குன்றுகெழு,4,5,NOUN,BASE_NOUN
தூதாயிம்,4,4,NOUN,BASE_NOUN_CONSONANT_ம்
யோபாபு,4,3,NOUN,NOMINAL_SUFFIX_பு
சம்லா,4,3,NOUN,BASE_NOUN
அருது,4,3,NOUN,BASE_NOUN_VOWEL_து
விருப்புறு,4,5,NOUN,BASE_NOUN_VOWEL_று
சலிப்ப,4,4,NOUN,BASE_NOUN
மறவோய்,4,4,NOUN,BASE_NOUN_CONSONANT_ய்
நிறைந்துள,4,5,NOUN,BASE_NOUN
கணால்,4,3,NOUN,BASE_NOUN_CONSONANT_ல்
மினிது,4,3,NOUN,BASE_NOUN_VOWEL_து
திரையிற்று,4,5,NOUN,BASE_NOUN_VOWEL_று
ஆனேம்,4,3,NOUN,BASE_NOUN_CONSONANT_ம்
மேலைநாள்,4,4,NOUN,BASE_NOUN_CONSONANT_ள்
விண்தலம்,4,5,NOUN,BASE_NOUN_CONSONANT_ம்
வேலையுள்,4,4,NOUN,BASE_NOUN_CONSONANT_ள்
ஒவியன்,4,4,NOUN,BASE_NOUN_CONSONANT_ன்
கெரிசிம்,4,4,NOUN,BASE_NOUN_CONSONANT_ம்
மக்கேதா,4,4,NOUN,BASE_NOUN
லிப்னா,4,3,NOUN,BASE_NOUN
தப்புவாகு,4,5,NOUN,BASE_NOUN_VOWEL_கு
இரக்கேம்,4,5,NOUN,BASE_NOUN_CONSONANT_ம்
அகிமான்,4,4,NOUN,BASE_NOUN_CONSONANT_ன்
தல்மாய்,4,4,NOUN,BASE_NOUN_CONSONANT_ய்
பிலயாமை,4,4,NOUN,NOMINAL_SUFFIX_மை
ஆணுறவு,4,4,NOUN,NOMINAL_SUFFIX_வு
அத்தூதன்,4,5,NOUN,BASE_NOUN_CONSONANT_ன்
படைத்துள,4,5,NOUN,BASE_NOUN
எனையர்,4,4,NOUN,BASE_NOUN_CONSONANT_ர்
ஐந்தணா,4,4,NOUN,BASE_NOUN
தரிரிம்,4,4,NOUN,BASE_NOUN_CONSONANT_ம்
தான்கண்டு,4,5,NOUN,NOMINAL_SUFFIX_டு
கொள்கையொடு,4,5,NOUN,NOMINAL_SUFFIX_டு
சபிப்போர்,4,5,NOUN,BASE_NOUN_CONSONANT_ர்
வாதியேல்,4,4,NOUN,BASE_NOUN_CONSONANT_ல்
தென்பயன்,4,5,NOUN,BASE_NOUN_CONSONANT_ன்
கல்கல்,4,4,NOUN,BASE_NOUN_CONSONANT_ல்
காமதேவா,4,4,NOUN,BASE_NOUN
னென்பதோர்,4,5,NOUN,BASE_NOUN_CONSONANT_ர்
நாணார்,4,3,NOUN,BASE_NOUN_CONSONANT_ர்
கண்புலம்,4,5,NOUN,BASE_NOUN_CONSONANT_ம்
நக்காள்,4,4,NOUN,BASE_NOUN_CONSONANT_ள்
புகழ்பு,4,4,NOUN,NOMINAL_SUFFIX_பு
மரத்தொடு,4,5,NOUN,NOMINAL_SUFFIX_டு
இனத்தொடு,4,5,NOUN,NOMINAL_SUFFIX_டு
பிரிந்தோள்,4,5,NOUN,BASE_NOUN_CONSONANT_ள்
தமைச்சு,4,4,NOUN,BASE_NOUN_VOWEL_சு
கரைபொரு,4,4,NOUN,BASE_NOUN
தொழிலொடு,4,4,NOUN,NOMINAL_SUFFIX_டு
வெற்பாம்,4,4,NOUN,BASE_NOUN_CONSONANT_ம்
காடென்ப,4,4,NOUN,BASE_NOUN
நாளுஞ்,4,3,NOUN,BASE_NOUN
லுண்மை,4,3,NOUN,NOMINAL_SUFFIX_மை
புக்கேன்,4,4,NOUN,BASE_NOUN_CONSONANT_ன்
குருதை,4,3,NOUN,BASE_NOUN
மாறவேள்,4,4,NOUN,BASE_NOUN_CONSONANT_ள்
காலாமுகர்,4,5,NOUN,BASE_NOUN_CONSONANT_ர்
ஒகலிபா,4,4,NOUN,BASE_NOUN
மெரிபா,4,3,NOUN,BASE_NOUN
பைக்குழல்,4,5,NOUN,BASE_NOUN_CONSONANT_ல்
ருகாமா,4,3,NOUN,BASE_NOUN
ஈவார்கண்,4,5,NOUN,BASE_NOUN_CONSONANT_ண்
யெங்கு,4,3,NOUN,BASE_NOUN_VOWEL_கு
செறாஅர்,4,4,NOUN,BASE_NOUN_CONSONANT_ர்
வல்லையேல்,4,5,NOUN,BASE_NOUN_CONSONANT_ல்
பெற்றிபோல்,4,5,NOUN,BASE_NOUN_CONSONANT_ல்
பறப்ப,4,4,NOUN,BASE_NOUN
கும்பகன்,4,5,NOUN,BASE_NOUN_CONSONANT_ன்
உபாயஞ்,4,4,NOUN,BASE_NOUN
மணியூசல்,4,5,NOUN,BASE_NOUN_CONSONANT_ல்
அண்ணகர்,4,5,NOUN,BASE_NOUN_CONSONANT_ர்
இரைமேல்,4,4,NOUN,BASE_NOUN_CONSONANT_ல்
இராகாபு,4,4,NOUN,NOMINAL_SUFFIX_பு
சித்தசன்,4,5,NOUN,BASE_NOUN_CONSONANT_ன்
மகிபதி,4,4,NOUN,NOMINAL_SUFFIX_தி
ஒகொலியாபு,4,5,NOUN,NOMINAL_SUFFIX_பு
பிடிவாதஞ்,4,5,NOUN,BASE_NOUN
போனான்ரு,4,4,NOUN,BASE_NOUN
ஒங்களெ,4,4,NOUN,BASE_NOUN
சுற்றுறு,4,4,NOUN,BASE_NOUN_VOWEL_று
சிலையர்,4,4,NOUN,BASE_NOUN_CONSONANT_ர்
அகறல்,4,4,NOUN,BASE_NOUN_CONSONANT_ல்
ஏக்குற்று,4,5,NOUN,BASE_NOUN_VOWEL_று
வெட்டம,4,4,NOUN,BASE_NOUN
கைக்கார்,4,4,NOUN,BASE_NOUN_CONSONANT_ர்
துணிவுகொள்,4,5,NOUN,BASE_NOUN_CONSONANT_ள்
அக்கியோர்,4,5,NOUN,BASE_NOUN_CONSONANT_ர்
அகித்தூபு,4,5,NOUN,NOMINAL_SUFFIX_பு
மறைதர,4,4,NOUN,BASE_NOUN
தான்போற்றி,4,5,NOUN,BASE_NOUN
கரத்தர்,4,5,NOUN,BASE_NOUN_CONSONANT_ர்
லூரன்,4,3,NOUN,BASE_NOUN_CONSONANT_ன்
கூறுவோன்,4,4,NOUN,BASE_NOUN_CONSONANT_ன்
தவத்தோன்,4,5,NOUN,BASE_NOUN_CONSONANT_ன்
சனகனது,4,5,NOUN,BASE_NOUN_VOWEL_து
வேண்டுவோன்,4,5,NOUN,BASE_NOUN_CONSONANT_ன்
யாகசியேல்,4,5,NOUN,BASE_NOUN_CONSONANT_ல்
அரியேல்,4,4,NOUN,BASE_NOUN_CONSONANT_ல்
முலையுமை,4,4,NOUN,NOMINAL_SUFFIX_மை
சிலைமத,4,4,NOUN,BASE_NOUN
னம்படு,4,4,NOUN,NOMINAL_SUFFIX_டு
வரும்பழ,4,5,NOUN,BASE_NOUN
செகம்புர,4,5,NOUN,BASE_NOUN
தெளிதரு,4,4,NOUN,BASE_NOUN
திரிகையி,4,4,NOUN,BASE_NOUN
திருத்துள,4,5,NOUN,BASE_NOUN
சிகைத்தோகை,4,5,NOUN,NOMINAL_SUFFIX_கை
தாலஞ்சு,4,4,NOUN,BASE_NOUN_VOWEL_சு
வன்பரி,4,4,NOUN,BASE_NOUN_VOWEL_ரி
செயலங்கை,4,5,NOUN,NOMINAL_SUFFIX_கை
சேலையி,4,3,NOUN,BASE_NOUN
செபூபிடம்,4,5,NOUN,BASE_NOUN_CONSONANT_ம்
எழுத்தன்,4,5,NOUN,BASE_NOUN_CONSONANT_ன்
இம்னா,4,3,NOUN,BASE_NOUN
யகசியேல்,4,5,NOUN,BASE_NOUN_CONSONANT_ல்
அகியேசர்,4,5,NOUN,BASE_NOUN_CONSONANT_ர்
விழுந்தவா,4,5,NOUN,BASE_NOUN
பல்லாணடு,4,5,NOUN,NOMINAL_SUFFIX_டு
எலிட்சூர்,4,5,NOUN,BASE_NOUN_CONSONANT_ர்
செலுமியேல்,4,5,NOUN,BASE_NOUN_CONSONANT_ல்
பகியேல்,4,4,NOUN,BASE_NOUN_CONSONANT_ல்
சிப்போர்,4,4,NOUN,BASE_NOUN_CONSONANT_ர்
அபாரிம்,4,4,NOUN,BASE_NOUN_CONSONANT_ம்
கண்டேலா,4,4,NOUN,BASE_NOUN
ஒருகோடு,4,4,NOUN,NOMINAL_SUFFIX_டு
மார்டா,4,3,NOUN,BASE_NOUN
பயோசர்,4,4,NOUN,BASE_NOUN_CONSONANT_ர்
நிருணயம்,4,5,NOUN,BASE_NOUN_CONSONANT_ம்
குண்டபுர்,4,5,NOUN,BASE_NOUN_CONSONANT_ர்
டிசம்பா,4,4,NOUN,BASE_NOUN
பெனெடென்,4,4,NOUN,BASE_NOUN_CONSONANT_ன்
வளநுல்,4,4,NOUN,BASE_NOUN_CONSONANT_ல்
சிப்பூர்,4,4,NOUN,BASE_NOUN_CONSONANT_ர்
எக்கோல்,4,4,NOUN,BASE_NOUN_CONSONANT_ல்
பரிட்டால,4,5,NOUN,BASE_NOUN
சோபோமோர்,4,4,NOUN,BASE_NOUN_CONSONANT_ர்
மான்களோடு,4,5,NOUN,NOMINAL_SUFFIX_டு
நாகௌர்,4,3,NOUN,BASE_NOUN_CONSONANT_ர்
ஒருதிறன்,4,5,NOUN,BASE_NOUN_CONSONANT_ன்
கொல்லிடம்,4,5,NOUN,BASE_NOUN_CONSONANT_ம்
அருல்,4,3,NOUN,BASE_NOUN_CONSONANT_ல்
இழிஞர்,4,4,NOUN,BASE_NOUN_CONSONANT_ர்
பெண்கரு,4,4,NOUN,BASE_NOUN
கங்கேர்,4,4,NOUN,BASE_NOUN_CONSONANT_ர்
இழைபோல்,4,4,NOUN,BASE_NOUN_CONSONANT_ல்
மந்தப்பா,4,5,NOUN,BASE_NOUN
மல்காபூர்,4,5,NOUN,BASE_NOUN_CONSONANT_ர்
சம்கிலா,4,4,NOUN,BASE_NOUN
தென்வர்,4,4,NOUN,BASE_NOUN_CONSONANT_ர்
சாப்பூர்,4,4,NOUN,BASE_NOUN_CONSONANT_ர்
மொரின்டா,4,4,NOUN,BASE_NOUN
சோர்டான்,4,4,NOUN,BASE_NOUN_CONSONANT_ன்
தெமிதோவ்,4,4,NOUN,BASE_NOUN
தங்கதி,4,4,NOUN,NOMINAL_SUFFIX_தி
எப்பிரல்,4,5,NOUN,BASE_NOUN_CONSONANT_ல்
அரிகரர்,4,5,NOUN,BASE_NOUN_CONSONANT_ர்
கொடவர்,4,4,NOUN,BASE_NOUN_CONSONANT_ர்
வாலானது,4,4,NOUN,BASE_NOUN_VOWEL_து
ஆச்சன்,4,4,NOUN,BASE_NOUN_CONSONANT_ன்
பிரசாது,4,4,NOUN,BASE_NOUN_VOWEL_து
கொழுக்கள்,4,5,NOUN,BASE_NOUN_CONSONANT_ள்
